event_id,customer_id,event_type,event_date,device,session_minutes
100114,CUST_01292,product_click,2022-02-03 12:00:00,Android,3.6
100115,CUST_04196,page_view,2023-01-10 18:00:00,Tablet,13.1
100116,CUST_02780,add_to_cart,2022-03-30 02:00:00,Desktop,9.6
100117,CUST_03603,product_click,2022-06-08 21:00:00,Android,0.2
100118,CUST_03309,wishlist,2024-03-18 10:00:00,Desktop,8.4
100119,CUST_03194,wishlist,2023-08-03 16:00:00,Desktop,4.5
100120,CUST_04245,page_view,2023-06-11 23:00:00,Android,11.0
100121,CUST_02195,page_view,2023-08-17 17:00:00,Desktop,5.9
100122,CUST_03634,page_view,2023-04-27 11:00:00,iOS,5.9
100123,CUST_03001,search,2023-08-03 10:00:00,Android,11.7
100124,CUST_01196,page_view,2023-02-27 19:00:00,iOS,9.3
100125,CUST_01789,add_to_cart,2024-02-11 23:00:00,Tablet,5.2
100126,CUST_04453,wishlist,2022-02-04 19:00:00,Android,3.4
100127,CUST_02993,search,2023-06-20 20:00:00,Android,15.9
100128,CUST_02046,page_view,2024-06-16 08:00:00,Desktop,10.6
100129,CUST_02536,page_view,2023-02-27 11:00:00,Desktop,10.9
100130,CUST_00941,page_view,2023-06-30 05:00:00,Desktop,4.9
100131,CUST_02990,checkout,2022-05-09 16:00:00,Desktop,6.9
100132,CUST_00292,product_click,2023-05-16 00:00:00,iOS,0.4
100133,CUST_03153,app_open,2023-07-25 08:00:00,iOS,4.3
100134,CUST_02275,add_to_cart,2022-06-17 08:00:00,iOS,6.0
100135,CUST_02993,wishlist,2024-03-04 21:00:00,Desktop,2.0
100136,CUST_03083,wishlist,2023-11-13 20:00:00,Desktop,9.2
100137,CUST_02851,wishlist,2022-01-22 22:00:00,iOS,3.8
100138,CUST_01243,add_to_cart,2024-05-22 22:00:00,iOS,2.7
100139,CUST_04651,add_to_cart,2022-09-27 10:00:00,Desktop,5.1
100140,CUST_00904,add_to_cart,2022-06-27 01:00:00,iOS,9.8
100141,CUST_02045,page_view,2022-08-01 07:00:00,iOS,8.8
100142,CUST_00309,search,2022-12-04 00:00:00,iOS,15.0
100143,CUST_00492,app_open,2024-04-14 11:00:00,iOS,6.3
100144,CUST_04715,page_view,2024-06-18 19:00:00,iOS,13.3
100145,CUST_03944,wishlist,2022-11-18 13:00:00,Tablet,1.3
100146,CUST_04811,app_open,2022-02-25 04:00:00,Android,4.4
100147,CUST_00576,add_to_cart,2023-10-03 09:00:00,iOS,14.6
100148,CUST_02771,add_to_cart,2022-06-05 16:00:00,iOS,6.7
100149,CUST_01946,search,2022-12-22 19:00:00,iOS,2.7
100150,CUST_04999,page_view,2023-10-26 12:00:00,Android,8.8
100151,CUST_01044,app_open,2022-07-23 03:00:00,Desktop,11.0
100152,CUST_04081,page_view,2024-04-09 12:00:00,iOS,6.9
100153,CUST_02388,add_to_cart,2022-07-05 07:00:00,iOS,2.7
100154,CUST_02071,product_click,2023-09-03 20:00:00,iOS,4.7
100155,CUST_04914,checkout,2022-07-18 01:00:00,Android,8.4
100156,CUST_04215,page_view,2023-07-29 14:00:00,Android,0.6
100157,CUST_01517,wishlist,2023-01-06 02:00:00,iOS,9.6
100158,CUST_03315,add_to_cart,2023-12-08 21:00:00,Desktop,10.1
100159,CUST_04758,app_open,2023-11-10 11:00:00,Desktop,6.9
100160,CUST_02536,product_click,2023-06-14 04:00:00,iOS,12.9
100161,CUST_02734,checkout,2022-01-10 22:00:00,Android,11.6
100162,CUST_02691,page_view,2022-12-18 08:00:00,Android,6.8
100163,CUST_01845,search,2022-09-14 01:00:00,iOS,6.2
100164,CUST_02355,search,2023-06-23 02:00:00,iOS,4.8
100165,CUST_02604,app_open,2023-06-23 17:00:00,iOS,4.8
100166,CUST_04204,page_view,2024-04-23 05:00:00,Tablet,9.5
100167,CUST_02700,add_to_cart,2022-02-10 00:00:00,iOS,17.1
100168,CUST_04418,checkout,2023-01-27 19:00:00,Android,11.3
100169,CUST_00671,checkout,2022-11-26 23:00:00,iOS,12.2
100170,CUST_03917,page_view,2024-05-08 19:00:00,iOS,18.0
100171,CUST_01473,page_view,2023-12-15 13:00:00,Desktop,7.5
100172,CUST_02299,checkout,2023-02-12 17:00:00,iOS,2.5
100173,CUST_01030,add_to_cart,2022-01-15 12:00:00,Android,6.9
100174,CUST_01974,add_to_cart,2023-07-11 03:00:00,Desktop,8.1
100175,CUST_03865,checkout,2023-02-03 00:00:00,Android,14.2
100176,CUST_02736,product_click,2023-04-22 15:00:00,Android,10.7
100177,CUST_01408,page_view,2023-07-08 01:00:00,iOS,0.3
100178,CUST_01871,page_view,2024-06-03 11:00:00,Desktop,0.3
100179,CUST_00436,page_view,2024-01-03 15:00:00,Android,10.1
100180,CUST_04485,add_to_cart,2023-06-09 04:00:00,Android,7.0
100181,CUST_02921,page_view,2024-05-30 12:00:00,Desktop,16.6
100182,CUST_02852,page_view,2023-01-24 00:00:00,Android,11.6
100183,CUST_00430,page_view,2024-04-08 18:00:00,Android,4.5
100184,CUST_01126,page_view,2023-10-02 07:00:00,Desktop,9.2
100185,CUST_02435,search,2024-02-19 18:00:00,Android,9.5
100186,CUST_04982,product_click,2023-09-30 05:00:00,Android,4.5
100187,CUST_02534,page_view,2023-05-26 17:00:00,iOS,12.7
100188,CUST_02686,search,2023-10-07 04:00:00,Android,12.4
100189,CUST_03962,wishlist,2024-03-23 18:00:00,Desktop,7.2
100190,CUST_00836,product_click,2022-10-03 01:00:00,Tablet,3.4
100191,CUST_03735,checkout,2022-09-25 22:00:00,iOS,7.4
100192,CUST_02839,page_view,2024-02-03 20:00:00,iOS,5.2
100193,CUST_04629,product_click,2023-01-02 07:00:00,iOS,10.4
100194,CUST_04930,search,2024-03-09 19:00:00,iOS,11.1
100195,CUST_03924,add_to_cart,2024-03-15 03:00:00,iOS,16.4
100196,CUST_03576,page_view,2023-04-09 20:00:00,Desktop,11.6
100197,CUST_00522,add_to_cart,2022-03-11 02:00:00,Android,8.4
100198,CUST_00941,add_to_cart,2023-12-19 16:00:00,Desktop,1.1
100199,CUST_01783,add_to_cart,2022-07-14 08:00:00,Desktop,14.8
100200,CUST_04616,page_view,2023-01-31 15:00:00,iOS,9.2
100201,CUST_04414,checkout,2024-05-10 22:00:00,Android,11.7
100202,CUST_04550,page_view,2022-02-16 08:00:00,Android,6.6
100203,CUST_02424,page_view,2022-04-18 09:00:00,Desktop,5.4
100204,CUST_03670,page_view,2024-05-02 05:00:00,Android,11.3
100205,CUST_04375,search,2023-12-03 15:00:00,Android,8.2
100206,CUST_02831,product_click,2022-02-24 22:00:00,iOS,7.5
100207,CUST_00598,checkout,2022-11-20 15:00:00,Android,9.7
100208,CUST_03025,page_view,2023-04-06 05:00:00,Desktop,15.3
100209,CUST_03079,checkout,2024-01-25 14:00:00,Tablet,6.9
100210,CUST_00059,search,2023-07-29 11:00:00,Android,2.0
100211,CUST_03137,app_open,2023-09-04 10:00:00,Android,14.6
100212,CUST_00375,add_to_cart,2022-09-21 01:00:00,iOS,6.9
100213,CUST_00350,page_view,2023-05-03 01:00:00,Android,4.8
100214,CUST_00148,add_to_cart,2023-09-29 17:00:00,iOS,0.7
100215,CUST_04746,add_to_cart,2023-11-16 17:00:00,Android,9.0
100216,CUST_01861,page_view,2024-05-09 02:00:00,Android,7.8
100217,CUST_03419,page_view,2024-01-06 00:00:00,Tablet,9.3
100218,CUST_02671,checkout,2022-01-17 10:00:00,Desktop,11.1
100219,CUST_02648,page_view,2024-04-23 04:00:00,iOS,7.7
100220,CUST_02015,checkout,2022-07-12 19:00:00,iOS,8.5
100221,CUST_03403,checkout,2023-06-12 06:00:00,iOS,3.4
100222,CUST_04044,page_view,2024-05-01 07:00:00,Android,11.5
100223,CUST_00948,search,2023-09-06 18:00:00,Android,10.7
100224,CUST_00610,product_click,2022-04-11 11:00:00,Desktop,7.4
100225,CUST_02870,search,2024-06-07 22:00:00,Desktop,10.0
100226,CUST_01718,page_view,2023-09-09 08:00:00,Android,21.7
100227,CUST_03781,add_to_cart,2023-12-05 23:00:00,Desktop,4.8
100228,CUST_01514,search,2023-01-21 10:00:00,iOS,7.3
100229,CUST_02474,search,2023-12-13 16:00:00,Desktop,6.6
100230,CUST_00992,search,2023-05-01 11:00:00,Desktop,8.4
100231,CUST_02864,checkout,2022-03-28 05:00:00,iOS,1.0
100232,CUST_02432,add_to_cart,2024-06-04 23:00:00,iOS,9.5
100233,CUST_02360,checkout,2023-07-05 23:00:00,Desktop,13.0
100234,CUST_00169,page_view,2023-01-04 19:00:00,Desktop,6.3
100235,CUST_03277,search,2024-06-08 13:00:00,Android,3.3
100236,CUST_01328,add_to_cart,2022-05-26 02:00:00,iOS,1.3
100237,CUST_02608,checkout,2024-01-01 18:00:00,Android,19.5
100238,CUST_04194,checkout,2022-04-01 17:00:00,iOS,13.8
100239,CUST_01066,add_to_cart,2022-04-26 06:00:00,iOS,11.9
100240,CUST_02349,add_to_cart,2023-03-19 06:00:00,Desktop,12.4
100241,CUST_02978,page_view,2024-01-26 07:00:00,Android,2.0
100242,CUST_00237,app_open,2024-02-17 11:00:00,Desktop,3.9
100243,CUST_00496,search,2023-03-23 22:00:00,iOS,0.8
100244,CUST_03205,wishlist,2022-11-04 22:00:00,Desktop,12.9
100245,CUST_04378,page_view,2023-10-08 08:00:00,iOS,4.8
100246,CUST_01471,search,2022-11-18 09:00:00,iOS,9.8
100247,CUST_04119,page_view,2024-02-18 09:00:00,iOS,3.3
100248,CUST_04403,page_view,2023-02-09 14:00:00,Tablet,6.7
100249,CUST_00046,page_view,2024-04-28 16:00:00,Tablet,10.0
100250,CUST_04250,search,2022-04-17 20:00:00,Android,8.0
100251,CUST_02181,add_to_cart,2022-05-24 21:00:00,Android,14.0
100252,CUST_02760,product_click,2022-08-18 15:00:00,Desktop,8.3
100253,CUST_04708,checkout,2022-04-09 11:00:00,Desktop,10.2
100254,CUST_01440,page_view,2023-07-05 11:00:00,Android,4.8
100255,CUST_04621,wishlist,2023-04-04 05:00:00,iOS,13.0
100256,CUST_02866,app_open,2022-06-04 10:00:00,Tablet,6.4
100257,CUST_02500,add_to_cart,2022-11-13 04:00:00,Android,1.6
100258,CUST_01154,add_to_cart,2022-04-03 13:00:00,Desktop,10.8
100259,CUST_02370,search,2022-07-29 10:00:00,Desktop,8.0
100260,CUST_00532,search,2023-10-03 02:00:00,Android,10.7
100261,CUST_00315,checkout,2022-12-09 18:00:00,Tablet,8.6
100262,CUST_01117,wishlist,2024-05-16 08:00:00,Android,9.1
100263,CUST_02185,add_to_cart,2022-07-18 05:00:00,Android,16.5
100264,CUST_02885,search,2023-07-22 11:00:00,iOS,17.5
100265,CUST_02222,page_view,2023-11-05 03:00:00,iOS,7.2
100266,CUST_04341,wishlist,2022-04-08 04:00:00,Desktop,10.3
100267,CUST_03573,page_view,2022-04-09 19:00:00,Desktop,4.6
100268,CUST_03340,page_view,2022-06-20 22:00:00,iOS,18.8
100269,CUST_01970,product_click,2024-05-21 12:00:00,Desktop,9.7
100270,CUST_02614,add_to_cart,2024-05-14 03:00:00,Desktop,2.3
100271,CUST_00335,page_view,2024-03-17 22:00:00,Android,3.3
100272,CUST_04498,wishlist,2022-09-06 03:00:00,Desktop,1.3
100273,CUST_00600,add_to_cart,2022-03-23 11:00:00,iOS,10.7
100274,CUST_04163,page_view,2022-11-14 05:00:00,Desktop,3.3
100275,CUST_03833,page_view,2022-05-12 07:00:00,Desktop,3.1
100276,CUST_04581,page_view,2022-06-16 16:00:00,Android,9.5
100277,CUST_02749,add_to_cart,2023-05-01 04:00:00,Desktop,0.4
100278,CUST_01378,page_view,2022-03-21 05:00:00,Android,14.9
100279,CUST_02644,product_click,2024-01-19 05:00:00,Android,3.0
100280,CUST_03747,add_to_cart,2022-01-18 15:00:00,Desktop,9.5
100281,CUST_01705,page_view,2024-03-17 10:00:00,Desktop,13.8
100282,CUST_03791,add_to_cart,2023-04-16 18:00:00,Android,11.6
100283,CUST_00262,page_view,2022-11-16 23:00:00,iOS,5.3
100284,CUST_01261,search,2022-06-06 21:00:00,iOS,5.0
100285,CUST_04210,page_view,2022-08-21 14:00:00,iOS,11.6
100286,CUST_04059,add_to_cart,2023-01-06 08:00:00,Android,11.1
100287,CUST_01763,add_to_cart,2023-08-02 06:00:00,Desktop,1.6
100288,CUST_02259,search,2023-03-09 00:00:00,Desktop,11.6
100289,CUST_04724,add_to_cart,2022-10-25 08:00:00,Tablet,18.0
100290,CUST_03961,app_open,2024-04-25 04:00:00,Desktop,18.1
100291,CUST_01869,add_to_cart,2022-12-04 02:00:00,Android,14.0
100292,CUST_04840,page_view,2024-03-04 14:00:00,Desktop,14.8
100293,CUST_00945,page_view,2022-07-10 05:00:00,Android,10.2
100294,CUST_03017,product_click,2024-01-24 20:00:00,Android,15.5
100295,CUST_03039,page_view,2022-03-29 10:00:00,Android,7.7
100296,CUST_02523,page_view,2024-03-18 01:00:00,Android,8.6
100297,CUST_01766,wishlist,2022-06-20 09:00:00,Android,10.1
100298,CUST_00346,page_view,2022-02-21 04:00:00,Android,4.2
100299,CUST_02555,add_to_cart,2023-03-29 03:00:00,Android,8.9
100300,CUST_03279,page_view,2024-01-26 15:00:00,Desktop,10.0
100301,CUST_04965,checkout,2023-10-18 02:00:00,Desktop,18.4
100302,CUST_00710,add_to_cart,2023-07-08 14:00:00,Android,2.7
100303,CUST_03680,add_to_cart,2022-09-08 06:00:00,Android,11.1
100304,CUST_04279,checkout,2022-12-19 16:00:00,iOS,14.0
100305,CUST_04846,page_view,2022-09-24 17:00:00,Android,1.2
100306,CUST_04839,add_to_cart,2023-01-04 03:00:00,Desktop,0.4
100307,CUST_01905,search,2022-09-27 17:00:00,Android,3.4
100308,CUST_04006,checkout,2023-09-10 13:00:00,iOS,2.8
100309,CUST_01373,add_to_cart,2022-10-19 23:00:00,Android,4.3
100310,CUST_00339,page_view,2023-08-19 20:00:00,Android,9.8
100311,CUST_00712,wishlist,2022-12-18 18:00:00,iOS,14.5
100312,CUST_03877,page_view,2022-11-19 00:00:00,Desktop,4.5
100313,CUST_04345,add_to_cart,2022-06-06 04:00:00,Desktop,12.8
100314,CUST_03785,search,2022-06-20 03:00:00,iOS,2.9
100315,CUST_03322,add_to_cart,2023-11-02 09:00:00,Desktop,9.2
100316,CUST_03243,product_click,2023-03-09 16:00:00,Desktop,0.5
100317,CUST_00964,page_view,2023-06-21 22:00:00,Android,6.3
100318,CUST_02782,add_to_cart,2024-03-31 17:00:00,Desktop,11.9
100319,CUST_03764,page_view,2023-12-06 17:00:00,Android,5.3
100320,CUST_04332,wishlist,2023-09-26 17:00:00,iOS,7.1
100321,CUST_03681,checkout,2022-07-18 00:00:00,Android,12.5
100322,CUST_04759,page_view,2022-11-03 07:00:00,Android,5.5
100323,CUST_01569,product_click,2023-10-30 09:00:00,Android,2.3
100324,CUST_00089,checkout,2023-11-28 22:00:00,Android,10.8
100325,CUST_04690,wishlist,2023-08-26 04:00:00,iOS,6.7
100326,CUST_01778,add_to_cart,2023-07-23 02:00:00,iOS,8.6
100327,CUST_04317,page_view,2022-12-28 11:00:00,Android,12.7
100328,CUST_00836,product_click,2023-09-16 19:00:00,Android,9.3
100329,CUST_00275,checkout,2024-05-09 21:00:00,iOS,11.5
100330,CUST_00648,checkout,2023-08-28 03:00:00,Android,1.3
100331,CUST_03348,product_click,2023-06-02 15:00:00,Android,10.7
100332,CUST_03423,search,2023-02-04 16:00:00,Desktop,10.9
100333,CUST_04214,search,2023-03-30 13:00:00,Android,6.7
100334,CUST_00575,add_to_cart,2024-06-04 11:00:00,iOS,8.6
100335,CUST_04255,checkout,2022-02-07 22:00:00,Android,10.5
100336,CUST_04860,add_to_cart,2022-02-02 18:00:00,iOS,10.7
100337,CUST_04973,add_to_cart,2022-08-21 23:00:00,iOS,4.1
100338,CUST_02614,page_view,2022-04-27 20:00:00,iOS,14.0
100339,CUST_04836,add_to_cart,2023-02-09 19:00:00,Desktop,12.8
100340,CUST_00426,add_to_cart,2024-04-26 16:00:00,Desktop,13.9
100341,CUST_00782,add_to_cart,2022-05-11 17:00:00,Desktop,17.9
100342,CUST_02386,checkout,2022-07-30 07:00:00,iOS,6.9
100343,CUST_01121,page_view,2022-02-23 08:00:00,Android,4.5
100344,CUST_01818,checkout,2023-01-27 11:00:00,Android,14.3
100345,CUST_03879,page_view,2024-05-17 23:00:00,Tablet,12.8
100346,CUST_02861,wishlist,2024-05-11 18:00:00,Android,3.0
100347,CUST_04047,page_view,2023-08-08 06:00:00,Desktop,15.2
100348,CUST_04620,page_view,2022-01-31 11:00:00,Android,6.8
100349,CUST_04244,search,2022-05-03 09:00:00,Desktop,4.6
100350,CUST_04988,wishlist,2023-03-15 16:00:00,Desktop,9.7
100351,CUST_02456,app_open,2022-12-12 07:00:00,Android,17.1
100352,CUST_01284,search,2023-08-09 11:00:00,Android,9.4
100353,CUST_01133,page_view,2024-03-03 09:00:00,Android,15.7
100354,CUST_02705,page_view,2024-02-09 11:00:00,iOS,3.0
100355,CUST_00245,page_view,2024-03-20 10:00:00,iOS,6.6
100356,CUST_03229,wishlist,2023-03-22 21:00:00,Android,8.3
100357,CUST_01267,page_view,2022-03-15 09:00:00,iOS,13.1
100358,CUST_04132,page_view,2022-04-13 01:00:00,Desktop,2.0
100359,CUST_01895,page_view,2023-08-05 06:00:00,Android,9.8
100360,CUST_03069,search,2022-05-11 22:00:00,Android,10.2
100361,CUST_01718,product_click,2022-02-18 15:00:00,Android,7.5
100362,CUST_03103,wishlist,2023-12-01 20:00:00,iOS,4.7
100363,CUST_03083,add_to_cart,2024-03-20 23:00:00,iOS,11.4
100364,CUST_01619,add_to_cart,2022-10-31 00:00:00,iOS,6.5
100365,CUST_00743,add_to_cart,2022-08-28 21:00:00,Android,5.7
100366,CUST_00321,checkout,2022-04-01 22:00:00,Android,11.6
100367,CUST_02967,checkout,2024-02-22 20:00:00,Desktop,1.7
100368,CUST_00108,add_to_cart,2023-01-21 19:00:00,Desktop,2.5
100369,CUST_01940,search,2023-12-17 13:00:00,Android,5.9
100370,CUST_03488,page_view,2023-08-05 22:00:00,Android,8.7
100371,CUST_03033,wishlist,2024-03-26 10:00:00,Android,12.3
100372,CUST_00321,add_to_cart,2024-03-05 16:00:00,Desktop,8.9
100373,CUST_00665,search,2023-10-31 14:00:00,Desktop,6.0
100374,CUST_04626,checkout,2023-06-18 20:00:00,iOS,14.1
100375,CUST_00698,page_view,2022-11-10 03:00:00,Desktop,6.4
100376,CUST_01366,app_open,2024-06-06 16:00:00,Desktop,4.9
100377,CUST_04799,add_to_cart,2023-06-17 16:00:00,Android,11.0
100378,CUST_01940,add_to_cart,2023-02-15 17:00:00,iOS,9.8
100379,CUST_00686,add_to_cart,2024-01-22 01:00:00,Android,7.6
100380,CUST_01060,page_view,2024-03-19 20:00:00,iOS,1.1
100381,CUST_02234,page_view,2023-05-01 10:00:00,Android,12.2
100382,CUST_00454,checkout,2022-01-23 11:00:00,Android,9.5
100383,CUST_04843,page_view,2023-08-13 15:00:00,Android,3.7
100384,CUST_03693,checkout,2023-06-02 07:00:00,Tablet,14.1
100385,CUST_03390,add_to_cart,2022-07-05 09:00:00,Desktop,7.7
100386,CUST_03456,add_to_cart,2024-02-06 07:00:00,iOS,16.7
100387,CUST_01665,page_view,2023-12-23 19:00:00,Desktop,5.6
100388,CUST_01121,page_view,2024-04-13 19:00:00,Android,8.4
100389,CUST_00167,search,2024-04-17 22:00:00,iOS,12.0
100390,CUST_04450,checkout,2024-02-21 09:00:00,iOS,6.2
100391,CUST_02492,search,2023-03-06 12:00:00,Android,10.1
100392,CUST_03093,page_view,2023-02-01 11:00:00,Android,9.6
100393,CUST_01617,search,2023-01-02 14:00:00,Android,11.7
100394,CUST_00304,product_click,2022-04-23 01:00:00,Android,13.7
100395,CUST_02283,page_view,2022-07-18 10:00:00,Android,9.4
100396,CUST_00852,page_view,2022-01-10 07:00:00,Android,12.9
100397,CUST_01915,search,2023-08-23 10:00:00,Tablet,3.9
100398,CUST_00085,page_view,2023-09-19 00:00:00,Android,3.2
100399,CUST_01105,search,2023-07-31 14:00:00,Android,10.0
100400,CUST_01138,checkout,2023-11-16 16:00:00,Desktop,12.0
100401,CUST_01853,page_view,2023-12-18 19:00:00,Desktop,11.6
100402,CUST_02874,checkout,2022-02-02 09:00:00,Desktop,10.1
100403,CUST_00659,page_view,2023-06-12 01:00:00,Android,18.4
100404,CUST_01435,product_click,2022-05-01 06:00:00,Android,6.9
100405,CUST_02654,page_view,2023-04-05 08:00:00,Tablet,8.9
100406,CUST_02146,checkout,2022-08-07 13:00:00,Android,9.3
100407,CUST_04818,product_click,2024-03-30 22:00:00,iOS,4.5
100408,CUST_00185,page_view,2023-06-30 13:00:00,Desktop,13.3
100409,CUST_01455,page_view,2023-02-26 10:00:00,iOS,5.7
100410,CUST_00326,add_to_cart,2022-02-16 07:00:00,iOS,9.0
100411,CUST_03717,add_to_cart,2024-04-14 09:00:00,Android,6.4
100412,CUST_00472,product_click,2022-01-13 02:00:00,Desktop,6.9
100413,CUST_04842,page_view,2022-01-15 12:00:00,iOS,13.8
100414,CUST_01556,app_open,2024-03-14 05:00:00,Android,15.6
100415,CUST_02361,page_view,2024-01-28 07:00:00,iOS,6.8
100416,CUST_02346,product_click,2022-01-06 10:00:00,Android,5.7
100417,CUST_03106,add_to_cart,2024-05-12 11:00:00,Desktop,0.8
100418,CUST_00621,search,2022-12-31 18:00:00,Android,10.4
100419,CUST_00859,page_view,2022-10-23 04:00:00,Android,10.1
100420,CUST_01528,page_view,2023-10-09 17:00:00,Android,5.4
100421,CUST_02101,add_to_cart,2024-05-27 06:00:00,Android,11.6
100422,CUST_02948,search,2024-01-27 15:00:00,iOS,11.5
100423,CUST_03901,product_click,2022-10-14 10:00:00,iOS,11.5
100424,CUST_03592,add_to_cart,2022-11-17 05:00:00,Desktop,5.1
100425,CUST_04318,add_to_cart,2022-01-19 13:00:00,Android,2.4
100426,CUST_03845,add_to_cart,2023-02-24 03:00:00,Desktop,0.5
100427,CUST_04950,add_to_cart,2023-12-06 07:00:00,Android,10.1
100428,CUST_01167,app_open,2022-11-01 14:00:00,iOS,12.7
100429,CUST_00164,page_view,2022-09-27 20:00:00,iOS,3.4
100430,CUST_00962,page_view,2022-06-02 21:00:00,Android,7.2
100431,CUST_03375,page_view,2023-10-25 10:00:00,Android,15.3
100432,CUST_02572,page_view,2022-07-09 05:00:00,Desktop,18.5
100433,CUST_03476,page_view,2023-06-26 17:00:00,iOS,17.2
100434,CUST_02369,page_view,2022-02-01 00:00:00,Android,15.8
100435,CUST_01521,search,2022-06-19 14:00:00,Tablet,18.6
100436,CUST_04315,add_to_cart,2022-02-21 22:00:00,Desktop,11.2
100437,CUST_03584,add_to_cart,2023-07-22 19:00:00,Android,13.9
100438,CUST_04815,add_to_cart,2022-04-03 03:00:00,Android,17.9
100439,CUST_00643,app_open,2024-05-01 08:00:00,Desktop,12.1
100440,CUST_02733,page_view,2023-12-08 09:00:00,Desktop,11.8
100441,CUST_04841,checkout,2023-01-27 13:00:00,Android,9.3
100442,CUST_03206,add_to_cart,2023-11-30 17:00:00,iOS,14.6
100443,CUST_02039,add_to_cart,2024-04-14 00:00:00,Android,11.8
100444,CUST_03705,checkout,2024-01-27 04:00:00,Android,0.3
100445,CUST_02781,add_to_cart,2024-01-04 14:00:00,iOS,12.8
100446,CUST_04162,search,2024-02-12 06:00:00,iOS,3.4
100447,CUST_03215,add_to_cart,2022-02-19 22:00:00,Android,9.8
100448,CUST_04912,search,2023-09-03 14:00:00,Android,3.9
100449,CUST_04214,search,2023-04-05 18:00:00,iOS,21.0
100450,CUST_01966,product_click,2023-11-30 06:00:00,Desktop,7.5
100451,CUST_01707,search,2023-08-02 18:00:00,iOS,2.6
100452,CUST_02817,page_view,2022-03-26 23:00:00,Desktop,19.0
100453,CUST_03715,page_view,2023-02-25 06:00:00,Android,14.3
100454,CUST_04182,page_view,2023-12-20 03:00:00,Android,9.8
100455,CUST_01961,product_click,2023-09-08 11:00:00,iOS,9.1
100456,CUST_03644,search,2024-02-06 12:00:00,iOS,15.0
100457,CUST_01952,add_to_cart,2022-05-03 15:00:00,Android,13.9
100458,CUST_02380,search,2022-06-12 14:00:00,iOS,0.6
100459,CUST_00205,product_click,2023-03-17 08:00:00,Android,4.8
100460,CUST_00770,page_view,2022-09-11 08:00:00,Desktop,13.5
100461,CUST_02845,checkout,2024-03-25 05:00:00,iOS,6.9
100462,CUST_02935,page_view,2022-10-11 23:00:00,Tablet,8.4
100463,CUST_00066,page_view,2022-07-13 17:00:00,Android,5.0
100464,CUST_04850,product_click,2022-03-04 21:00:00,Desktop,6.0
100465,CUST_02469,wishlist,2023-04-23 05:00:00,iOS,11.3
100466,CUST_03093,add_to_cart,2023-02-07 05:00:00,Android,14.4
100467,CUST_02222,page_view,2023-10-21 15:00:00,Tablet,5.3
100468,CUST_02144,add_to_cart,2024-04-05 12:00:00,Android,6.4
100469,CUST_01115,search,2024-04-02 09:00:00,Desktop,9.9
100470,CUST_00864,page_view,2022-09-15 08:00:00,Desktop,9.3
100471,CUST_00716,page_view,2024-05-22 11:00:00,Desktop,10.6
100472,CUST_03836,page_view,2024-04-05 19:00:00,Desktop,0.6
100473,CUST_02556,wishlist,2022-12-11 16:00:00,Desktop,11.1
100474,CUST_03360,search,2022-04-06 02:00:00,Android,10.6
100475,CUST_01729,page_view,2022-08-01 03:00:00,iOS,12.0
100476,CUST_01447,search,2022-01-27 05:00:00,iOS,4.1
100477,CUST_04062,page_view,2022-09-28 03:00:00,iOS,18.6
100478,CUST_01222,search,2023-04-20 23:00:00,Android,9.8
100479,CUST_03950,checkout,2024-03-16 14:00:00,Android,8.4
100480,CUST_02402,page_view,2023-11-12 20:00:00,iOS,0.9
100481,CUST_03467,add_to_cart,2022-08-12 20:00:00,Tablet,10.7
100482,CUST_01459,page_view,2024-03-09 11:00:00,Desktop,6.3
100483,CUST_01191,wishlist,2022-04-15 20:00:00,iOS,11.1
100484,CUST_04514,page_view,2023-05-06 18:00:00,Desktop,9.3
100485,CUST_00315,page_view,2023-07-06 10:00:00,Android,0.5
100486,CUST_00355,page_view,2022-12-06 15:00:00,Android,9.0
100487,CUST_02479,page_view,2022-07-21 09:00:00,Android,13.5
100488,CUST_04634,page_view,2022-05-14 02:00:00,iOS,0.4
100489,CUST_02500,page_view,2023-10-21 05:00:00,iOS,9.5
100490,CUST_02211,wishlist,2022-02-19 15:00:00,iOS,5.0
100491,CUST_04796,add_to_cart,2024-03-03 21:00:00,Desktop,9.3
100492,CUST_03294,page_view,2023-07-03 12:00:00,iOS,7.5
100493,CUST_03733,wishlist,2022-12-23 07:00:00,Android,1.9
100494,CUST_03449,checkout,2023-06-08 15:00:00,Android,17.1
100495,CUST_03033,add_to_cart,2024-03-02 22:00:00,iOS,5.2
100496,CUST_04200,add_to_cart,2022-06-18 23:00:00,Android,12.1
100497,CUST_04293,add_to_cart,2022-09-08 14:00:00,Desktop,9.0
100498,CUST_04290,page_view,2022-03-31 19:00:00,iOS,5.9
100499,CUST_02641,app_open,2022-05-24 04:00:00,Android,2.5
100500,CUST_02965,search,2022-01-05 14:00:00,Desktop,4.1
100501,CUST_02145,search,2023-10-29 15:00:00,Android,11.0
100502,CUST_00707,search,2024-04-22 13:00:00,Android,0.3
100503,CUST_02578,page_view,2022-05-20 02:00:00,iOS,0.4
100504,CUST_03090,checkout,2023-10-23 18:00:00,Android,6.4
100505,CUST_03107,page_view,2022-12-18 07:00:00,Android,13.2
100506,CUST_00830,page_view,2022-09-08 21:00:00,Desktop,4.9
100507,CUST_01360,product_click,2022-07-15 07:00:00,Android,3.4
