txn_id,customer_id,txn_date,amount,category,channel,is_returned,payment_method,net_amount,txn_year_month
TXN_0033975,CUST_01533,2023-07-25,1827.41,Books,In-Store,0,Credit Card,1827.41,2023-07
TXN_0033976,CUST_02954,2022-11-20,2215.7,Travel,Partner,0,UPI,2215.7,2022-11
TXN_0033977,CUST_01834,2022-07-26,5475.91,Sports,In-Store,0,Credit Card,5475.91,2022-07
TXN_0033978,CUST_02408,2023-02-23,2967.94,Electronics,Web,0,Net Banking,2967.94,2023-02
TXN_0033979,CUST_03306,2022-02-23,1606.74,Books,Mobile App,1,Credit Card,0.0,2022-02
TXN_0033980,CUST_04742,2023-04-30,1019.38,Sports,Mobile App,0,Credit Card,1019.38,2023-04
TXN_0033981,CUST_01357,2022-07-13,0.43,Sports,Mobile App,0,COD,0.43,2022-07
TXN_0033982,CUST_02254,2024-05-10,2271.77,Home,Web,0,Credit Card,2271.77,2024-05
TXN_0033983,CUST_03998,2023-04-07,329.85,Home,Web,0,COD,329.85,2023-04
TXN_0033984,CUST_02137,2022-12-08,2775.02,Home,In-Store,0,Credit Card,2775.02,2022-12
TXN_0033985,CUST_00936,2023-12-04,5609.07,Electronics,Web,0,Net Banking,5609.07,2023-12
TXN_0033986,CUST_01123,2022-01-24,1317.86,Apparel,Web,0,Net Banking,1317.86,2022-01
TXN_0033987,CUST_01510,2022-01-20,919.67,Grocery,Mobile App,0,UPI,919.67,2022-01
TXN_0033988,CUST_00711,2022-10-13,1863.49,Grocery,Mobile App,0,Debit Card,1863.49,2022-10
TXN_0033989,CUST_00994,2022-12-05,834.84,Sports,Mobile App,0,Net Banking,834.84,2022-12
TXN_0033990,CUST_00055,2023-01-07,295.33,Books,In-Store,0,Net Banking,295.33,2023-01
TXN_0033991,CUST_01641,2022-04-08,3841.93,Travel,Mobile App,0,Net Banking,3841.93,2022-04
TXN_0033992,CUST_02362,2024-02-19,761.48,Grocery,In-Store,0,Net Banking,761.48,2024-02
TXN_0033993,CUST_03176,2022-10-17,226.25,Grocery,Partner,0,Debit Card,226.25,2022-10
TXN_0033994,CUST_01757,2024-02-12,583.65,Beauty,Mobile App,0,Net Banking,583.65,2024-02
TXN_0033995,CUST_00776,2023-09-27,1015.77,Grocery,Partner,0,Net Banking,1015.77,2023-09
TXN_0033996,CUST_00356,2023-11-18,3440.48,Sports,Mobile App,0,Credit Card,3440.48,2023-11
TXN_0033997,CUST_03451,2023-06-03,8205.74,Beauty,Mobile App,0,UPI,8205.74,2023-06
TXN_0033998,CUST_02743,2023-08-14,847.59,Books,Web,0,COD,847.59,2023-08
TXN_0033999,CUST_00564,2022-02-27,3732.22,Books,In-Store,0,UPI,3732.22,2022-02
TXN_0034000,CUST_02395,2023-07-19,395.51,Books,In-Store,0,Debit Card,395.51,2023-07
TXN_0034001,CUST_02893,2022-08-05,9539.45,Apparel,Web,0,Net Banking,9539.45,2022-08
TXN_0034002,CUST_01527,2024-04-29,544.18,Home,Web,0,UPI,544.18,2024-04
TXN_0034003,CUST_04121,2022-08-04,2685.57,Apparel,Mobile App,0,Debit Card,2685.57,2022-08
TXN_0034004,CUST_04188,2023-08-23,12.31,Sports,Partner,0,Net Banking,12.31,2023-08
TXN_0034005,CUST_02377,2022-12-17,4112.53,Grocery,Web,0,Credit Card,4112.53,2022-12
TXN_0034006,CUST_01562,2022-12-25,3454.35,Beauty,Mobile App,0,Debit Card,3454.35,2022-12
TXN_0034007,CUST_03020,2023-10-12,834.88,Grocery,Mobile App,0,Debit Card,834.88,2023-10
TXN_0034008,CUST_04698,2022-09-17,209.05,Beauty,Partner,0,Debit Card,209.05,2022-09
TXN_0034009,CUST_04438,2022-03-03,1435.56,Books,Partner,1,COD,0.0,2022-03
TXN_0034010,CUST_02945,2023-07-20,119.29,Sports,Mobile App,0,Net Banking,119.29,2023-07
TXN_0034011,CUST_03992,2022-08-06,128.31,Books,In-Store,0,Debit Card,128.31,2022-08
TXN_0034012,CUST_00542,2023-05-18,4462.15,Home,Web,0,COD,4462.15,2023-05
TXN_0034013,CUST_02574,2023-08-04,1944.77,Beauty,Web,0,UPI,1944.77,2023-08
TXN_0034014,CUST_01154,2023-08-29,256.29,Sports,Mobile App,0,Net Banking,256.29,2023-08
TXN_0034015,CUST_03590,2023-08-02,7266.63,Sports,Partner,0,COD,7266.63,2023-08
TXN_0034016,CUST_01747,2024-06-06,2386.84,Electronics,Web,0,COD,2386.84,2024-06
TXN_0034017,CUST_01173,2023-03-24,4352.08,Home,Mobile App,0,Credit Card,4352.08,2023-03
TXN_0034018,CUST_01300,2024-06-05,2641.38,Grocery,Web,0,Debit Card,2641.38,2024-06
TXN_0034019,CUST_03733,2022-07-19,4711.02,Sports,Mobile App,0,Debit Card,4711.02,2022-07
TXN_0034020,CUST_03268,2023-02-08,761.61,Travel,Mobile App,0,Credit Card,761.61,2023-02
TXN_0034021,CUST_04505,2022-10-15,923.8,Sports,In-Store,1,UPI,0.0,2022-10
TXN_0034022,CUST_04979,2022-02-07,1440.96,Grocery,In-Store,0,Credit Card,1440.96,2022-02
TXN_0034023,CUST_00071,2023-01-17,2134.34,Grocery,Web,0,COD,2134.34,2023-01
TXN_0034024,CUST_01223,2022-04-13,454.95,Books,Web,0,Net Banking,454.95,2022-04
TXN_0034025,CUST_04641,2022-08-04,2580.53,Grocery,Mobile App,0,Debit Card,2580.53,2022-08
TXN_0034026,CUST_04915,2022-11-09,7717.35,Travel,Mobile App,0,Net Banking,7717.35,2022-11
TXN_0034027,CUST_00602,2022-06-02,5131.92,Apparel,Web,1,Net Banking,0.0,2022-06
TXN_0034028,CUST_01489,2022-08-30,792.35,Apparel,Mobile App,0,UPI,792.35,2022-08
TXN_0034029,CUST_03162,2022-11-06,1629.56,Apparel,Web,0,COD,1629.56,2022-11
TXN_0034030,CUST_04981,2022-06-17,1995.57,Apparel,Mobile App,0,UPI,1995.57,2022-06
TXN_0034031,CUST_02895,2022-11-27,2499.27,Home,Mobile App,0,Net Banking,2499.27,2022-11
TXN_0034032,CUST_01812,2022-08-06,2952.01,Sports,In-Store,1,Net Banking,0.0,2022-08
TXN_0034033,CUST_01773,2022-05-05,3438.67,Books,Web,0,Debit Card,3438.67,2022-05
TXN_0034034,CUST_00001,2024-06-18,4210.01,Travel,Mobile App,0,Credit Card,4210.01,2024-06
TXN_0034035,CUST_04645,2023-10-26,249.67,Sports,Mobile App,0,COD,249.67,2023-10
TXN_0034036,CUST_02182,2022-09-25,4822.08,Home,In-Store,0,Credit Card,4822.08,2022-09
TXN_0034037,CUST_03324,2022-08-19,784.72,Apparel,Mobile App,0,UPI,784.72,2022-08
TXN_0034038,CUST_04965,2024-03-19,985.43,Sports,Partner,0,COD,985.43,2024-03
TXN_0034039,CUST_02778,2023-04-25,701.25,Travel,Mobile App,0,Credit Card,701.25,2023-04
TXN_0034040,CUST_04617,2022-12-27,1638.09,Beauty,Mobile App,0,Credit Card,1638.09,2022-12
TXN_0034041,CUST_00909,2022-04-23,757.89,Apparel,Mobile App,0,UPI,757.89,2022-04
TXN_0034042,CUST_01923,2024-05-25,2673.63,Electronics,In-Store,0,Net Banking,2673.63,2024-05
TXN_0034043,CUST_01987,2023-01-26,1051.54,Sports,Web,0,Debit Card,1051.54,2023-01
TXN_0034044,CUST_04043,2024-03-01,3073.08,Grocery,Mobile App,0,Net Banking,3073.08,2024-03
TXN_0034045,CUST_01838,2023-08-15,4163.22,Travel,Mobile App,0,Debit Card,4163.22,2023-08
TXN_0034046,CUST_03642,2024-06-18,1704.44,Beauty,Mobile App,0,Net Banking,1704.44,2024-06
TXN_0034047,CUST_00501,2023-01-05,2823.66,Books,In-Store,0,Net Banking,2823.66,2023-01
TXN_0034048,CUST_01823,2022-11-12,6179.0,Apparel,Web,0,UPI,6179.0,2022-11
TXN_0034049,CUST_01332,2023-08-01,5083.43,Grocery,Web,0,COD,5083.43,2023-08
TXN_0034050,CUST_04347,2023-05-16,1178.64,Home,In-Store,0,Credit Card,1178.64,2023-05
TXN_0034051,CUST_02953,2022-08-13,4138.09,Books,Mobile App,0,Debit Card,4138.09,2022-08
TXN_0034052,CUST_01627,2022-07-01,1817.37,Sports,Web,0,Net Banking,1817.37,2022-07
TXN_0034053,CUST_01228,2024-03-23,816.93,Sports,In-Store,0,UPI,816.93,2024-03
TXN_0034054,CUST_02056,2022-02-25,1212.45,Sports,In-Store,0,Credit Card,1212.45,2022-02
TXN_0034055,CUST_02156,2023-05-09,2149.44,Beauty,In-Store,0,COD,2149.44,2023-05
TXN_0034056,CUST_01878,2024-06-14,2410.24,Grocery,Mobile App,0,Credit Card,2410.24,2024-06
TXN_0034057,CUST_04062,2023-10-17,5611.02,Books,In-Store,0,Debit Card,5611.02,2023-10
TXN_0034058,CUST_02865,2023-01-15,186.92,Sports,Mobile App,0,COD,186.92,2023-01
TXN_0034059,CUST_02571,2022-05-27,1065.77,Beauty,In-Store,1,Credit Card,0.0,2022-05
TXN_0034060,CUST_01397,2022-02-28,669.72,Travel,Mobile App,0,Debit Card,669.72,2022-02
TXN_0034061,CUST_04482,2022-12-14,269.65,Travel,In-Store,0,Credit Card,269.65,2022-12
TXN_0034062,CUST_04279,2022-10-10,461.8,Books,Mobile App,0,Debit Card,461.8,2022-10
TXN_0034063,CUST_02970,2023-04-17,1015.12,Apparel,Web,0,Debit Card,1015.12,2023-04
TXN_0034064,CUST_03590,2023-03-15,2372.98,Sports,Web,0,Debit Card,2372.98,2023-03
TXN_0034065,CUST_01892,2023-11-26,3291.78,Sports,Web,0,Net Banking,3291.78,2023-11
TXN_0034066,CUST_01274,2022-08-02,1717.3,Sports,Mobile App,0,Debit Card,1717.3,2022-08
TXN_0034067,CUST_02246,2022-08-17,234.56,Beauty,Web,0,UPI,234.56,2022-08
TXN_0034068,CUST_03711,2023-03-18,3700.52,Sports,Mobile App,0,UPI,3700.52,2023-03
TXN_0034069,CUST_00037,2022-02-20,1814.73,Sports,Web,0,Net Banking,1814.73,2022-02
TXN_0034070,CUST_02941,2024-04-03,3703.08,Beauty,Web,0,COD,3703.08,2024-04
TXN_0034071,CUST_00421,2023-02-26,728.54,Apparel,Web,0,COD,728.54,2023-02
TXN_0034072,CUST_03080,2023-12-04,794.87,Sports,Web,0,Debit Card,794.87,2023-12
TXN_0034073,CUST_04216,2022-12-21,584.92,Travel,Mobile App,0,Credit Card,584.92,2022-12
TXN_0034074,CUST_04840,2022-11-14,558.55,Grocery,Mobile App,0,COD,558.55,2022-11
TXN_0034075,CUST_03809,2023-03-21,1683.5,Books,Web,0,UPI,1683.5,2023-03
TXN_0034076,CUST_02420,2022-02-20,1934.96,Home,Mobile App,0,Debit Card,1934.96,2022-02
TXN_0034077,CUST_02281,2024-05-03,433.11,Books,Mobile App,1,Net Banking,0.0,2024-05
TXN_0034078,CUST_02335,2022-09-13,13259.32,Beauty,Partner,0,Credit Card,13259.32,2022-09
TXN_0034079,CUST_00738,2022-08-25,1645.96,Sports,In-Store,0,Credit Card,1645.96,2022-08
TXN_0034080,CUST_01419,2024-01-11,1090.08,Electronics,Mobile App,0,Credit Card,1090.08,2024-01
TXN_0034081,CUST_04548,2023-04-13,4743.09,Grocery,Web,0,UPI,4743.09,2023-04
TXN_0034082,CUST_02042,2022-07-28,4208.75,Electronics,Mobile App,1,UPI,0.0,2022-07
TXN_0034083,CUST_01786,2022-03-28,666.08,Home,In-Store,0,Credit Card,666.08,2022-03
TXN_0034084,CUST_01063,2023-08-19,4628.63,Grocery,Web,0,UPI,4628.63,2023-08
TXN_0034085,CUST_03569,2024-04-01,833.13,Sports,Mobile App,1,Debit Card,0.0,2024-04
TXN_0034086,CUST_00372,2023-07-02,175.1,Books,Web,0,Net Banking,175.1,2023-07
TXN_0034087,CUST_02597,2023-03-28,85.3,Sports,Mobile App,0,Debit Card,85.3,2023-03
TXN_0034088,CUST_01003,2024-03-01,1838.59,Sports,In-Store,0,Net Banking,1838.59,2024-03
TXN_0034089,CUST_02524,2023-08-10,1037.06,Books,Web,0,Debit Card,1037.06,2023-08
TXN_0034090,CUST_04501,2022-03-02,3609.59,Electronics,Mobile App,0,COD,3609.59,2022-03
TXN_0034091,CUST_01419,2022-01-01,1918.63,Home,Web,1,Net Banking,0.0,2022-01
TXN_0034092,CUST_04677,2023-10-05,3773.23,Books,Web,0,COD,3773.23,2023-10
TXN_0034093,CUST_03202,2023-11-19,2903.77,Sports,Partner,0,UPI,2903.77,2023-11
TXN_0034094,CUST_00627,2022-03-24,10617.3,Electronics,Mobile App,0,Net Banking,10617.3,2022-03
TXN_0034095,CUST_01822,2023-08-06,1642.2,Books,Mobile App,0,Debit Card,1642.2,2023-08
TXN_0034096,CUST_04437,2023-05-11,1033.31,Beauty,Mobile App,0,UPI,1033.31,2023-05
TXN_0034097,CUST_04308,2023-05-25,503.03,Electronics,Mobile App,0,Credit Card,503.03,2023-05
TXN_0034098,CUST_02962,2023-11-18,2680.99,Grocery,Mobile App,0,UPI,2680.99,2023-11
TXN_0034099,CUST_01647,2022-12-23,1936.77,Books,Mobile App,0,COD,1936.77,2022-12
TXN_0034100,CUST_02000,2022-09-30,3074.71,Home,Web,0,Credit Card,3074.71,2022-09
TXN_0034101,CUST_02636,2023-05-27,3816.14,Books,Mobile App,0,Credit Card,3816.14,2023-05
TXN_0034102,CUST_02344,2022-08-24,2635.89,Home,In-Store,0,Debit Card,2635.89,2022-08
TXN_0034103,CUST_03160,2022-09-23,4265.33,Grocery,Mobile App,0,Net Banking,4265.33,2022-09
TXN_0034104,CUST_01010,2022-10-19,596.22,Beauty,Web,0,Debit Card,596.22,2022-10
TXN_0034105,CUST_03219,2024-01-11,5775.82,Apparel,Mobile App,0,Debit Card,5775.82,2024-01
TXN_0034106,CUST_04151,2024-03-19,683.34,Travel,Mobile App,0,UPI,683.34,2024-03
TXN_0034107,CUST_02813,2024-03-21,1009.99,Beauty,Web,0,Credit Card,1009.99,2024-03
TXN_0034108,CUST_03741,2022-07-18,335.45,Books,Mobile App,0,Net Banking,335.45,2022-07
TXN_0034109,CUST_04977,2022-07-20,486.12,Home,In-Store,0,COD,486.12,2022-07
TXN_0034110,CUST_04039,2023-03-22,3049.29,Home,Mobile App,0,Debit Card,3049.29,2023-03
TXN_0034111,CUST_03835,2024-01-03,397.11,Books,In-Store,0,Net Banking,397.11,2024-01
TXN_0034112,CUST_01800,2023-10-24,10955.08,Beauty,Mobile App,0,Debit Card,10955.08,2023-10
TXN_0034113,CUST_02885,2022-06-14,7171.95,Grocery,Mobile App,0,Net Banking,7171.95,2022-06
TXN_0034114,CUST_01323,2022-05-01,177.19,Apparel,Web,0,Debit Card,177.19,2022-05
TXN_0034115,CUST_02610,2022-10-13,3894.1,Travel,Mobile App,0,Credit Card,3894.1,2022-10
TXN_0034116,CUST_00725,2024-03-11,1187.31,Grocery,Mobile App,0,Debit Card,1187.31,2024-03
TXN_0034117,CUST_02412,2022-04-21,4115.14,Electronics,Web,0,COD,4115.14,2022-04
TXN_0034118,CUST_01316,2023-01-04,171.49,Apparel,Web,0,COD,171.49,2023-01
TXN_0034119,CUST_01413,2023-06-18,2447.54,Books,Web,0,UPI,2447.54,2023-06
TXN_0034120,CUST_04849,2022-06-19,3156.84,Beauty,Mobile App,0,Credit Card,3156.84,2022-06
TXN_0034121,CUST_03543,2022-05-24,4688.49,Sports,Web,0,COD,4688.49,2022-05
TXN_0034122,CUST_01555,2023-03-16,5487.14,Apparel,Web,0,UPI,5487.14,2023-03
TXN_0034123,CUST_00426,2022-03-08,27.83,Home,Mobile App,0,Credit Card,27.83,2022-03
TXN_0034124,CUST_03950,2023-03-06,3437.89,Home,Mobile App,0,Net Banking,3437.89,2023-03
TXN_0034125,CUST_04495,2022-09-30,395.9,Home,Mobile App,0,Net Banking,395.9,2022-09
TXN_0034126,CUST_00304,2024-01-30,1913.52,Grocery,Web,0,UPI,1913.52,2024-01
TXN_0034127,CUST_00104,2022-03-16,1160.02,Grocery,Mobile App,0,Debit Card,1160.02,2022-03
TXN_0034128,CUST_00364,2023-04-21,1744.89,Home,Mobile App,0,Net Banking,1744.89,2023-04
TXN_0034129,CUST_04663,2024-02-24,902.76,Beauty,Mobile App,0,Credit Card,902.76,2024-02
TXN_0034130,CUST_02848,2022-08-13,755.67,Beauty,Mobile App,0,COD,755.67,2022-08
TXN_0034131,CUST_02724,2024-06-01,643.15,Beauty,Mobile App,0,Credit Card,643.15,2024-06
TXN_0034132,CUST_03949,2023-09-12,2633.21,Beauty,In-Store,0,Credit Card,2633.21,2023-09
TXN_0034133,CUST_01109,2024-05-11,1060.98,Beauty,Mobile App,0,UPI,1060.98,2024-05
TXN_0034134,CUST_02416,2022-08-03,5611.56,Beauty,Web,0,Net Banking,5611.56,2022-08
TXN_0034135,CUST_01898,2024-01-12,1942.84,Grocery,Web,1,Debit Card,0.0,2024-01
TXN_0034136,CUST_04821,2022-09-30,1825.99,Grocery,Mobile App,0,COD,1825.99,2022-09
TXN_0034137,CUST_00715,2023-07-30,6449.39,Sports,In-Store,0,Net Banking,6449.39,2023-07
TXN_0034138,CUST_02873,2023-08-12,5256.15,Books,Mobile App,0,Credit Card,5256.15,2023-08
TXN_0034139,CUST_01203,2022-04-16,72.43,Sports,In-Store,0,Credit Card,72.43,2022-04
TXN_0034140,CUST_00092,2024-02-26,2345.95,Apparel,Mobile App,0,Net Banking,2345.95,2024-02
TXN_0034141,CUST_01524,2024-02-25,2335.43,Apparel,Web,0,Credit Card,2335.43,2024-02
TXN_0034142,CUST_04720,2023-02-21,6453.66,Home,Mobile App,0,Credit Card,6453.66,2023-02
TXN_0034143,CUST_03980,2024-02-09,3123.76,Beauty,In-Store,0,UPI,3123.76,2024-02
TXN_0034144,CUST_00169,2023-07-29,1483.37,Home,Mobile App,0,UPI,1483.37,2023-07
TXN_0034145,CUST_01320,2022-04-18,138.81,Sports,Mobile App,0,COD,138.81,2022-04
TXN_0034146,CUST_02241,2023-08-24,224.25,Electronics,Mobile App,0,UPI,224.25,2023-08
TXN_0034147,CUST_00870,2024-03-01,1568.98,Electronics,Mobile App,0,Debit Card,1568.98,2024-03
TXN_0034148,CUST_02767,2022-07-22,10264.57,Travel,Mobile App,0,Credit Card,10264.57,2022-07
TXN_0034149,CUST_03358,2023-01-24,11871.29,Travel,Mobile App,0,Debit Card,11871.29,2023-01
TXN_0034150,CUST_03288,2023-05-04,1622.53,Grocery,In-Store,0,UPI,1622.53,2023-05
TXN_0034151,CUST_00975,2023-06-07,5385.54,Grocery,Mobile App,0,UPI,5385.54,2023-06
TXN_0034152,CUST_04457,2023-12-09,1744.89,Sports,In-Store,0,Net Banking,1744.89,2023-12
TXN_0034153,CUST_04139,2023-02-17,940.1,Home,Web,0,UPI,940.1,2023-02
TXN_0034154,CUST_02229,2022-05-06,1202.74,Apparel,Web,0,Net Banking,1202.74,2022-05
TXN_0034155,CUST_02559,2024-02-25,3001.85,Beauty,Web,0,COD,3001.85,2024-02
TXN_0034156,CUST_02510,2022-02-26,1744.89,Books,Mobile App,0,Net Banking,1744.89,2022-02
TXN_0034157,CUST_02334,2022-01-27,1244.17,Grocery,Mobile App,0,Credit Card,1244.17,2022-01
TXN_0034158,CUST_01321,2022-07-17,1568.14,Books,Mobile App,0,COD,1568.14,2022-07
TXN_0034159,CUST_01580,2023-09-04,193.41,Electronics,Web,0,COD,193.41,2023-09
TXN_0034160,CUST_01909,2024-01-01,815.61,Travel,Mobile App,0,Net Banking,815.61,2024-01
TXN_0034161,CUST_01785,2022-07-22,4084.6,Grocery,Mobile App,0,Net Banking,4084.6,2022-07
TXN_0034162,CUST_01916,2024-04-05,106.05,Beauty,In-Store,0,Debit Card,106.05,2024-04
TXN_0034163,CUST_02981,2023-07-04,3518.62,Beauty,Mobile App,0,UPI,3518.62,2023-07
TXN_0034164,CUST_00257,2023-06-05,1769.87,Grocery,Web,0,Debit Card,1769.87,2023-06
TXN_0034165,CUST_01241,2024-04-24,788.92,Travel,Mobile App,0,COD,788.92,2024-04
TXN_0034166,CUST_02570,2024-02-25,1576.76,Electronics,Mobile App,0,COD,1576.76,2024-02
TXN_0034167,CUST_00750,2023-04-11,1498.83,Grocery,Mobile App,0,Net Banking,1498.83,2023-04
TXN_0034168,CUST_03323,2023-07-31,9290.02,Sports,In-Store,0,COD,9290.02,2023-07
TXN_0034169,CUST_03287,2024-05-04,3037.82,Grocery,Web,0,Credit Card,3037.82,2024-05
TXN_0034170,CUST_04753,2022-10-20,1331.42,Home,Partner,0,Net Banking,1331.42,2022-10
TXN_0034171,CUST_00734,2024-03-10,6801.99,Electronics,Mobile App,0,UPI,6801.99,2024-03
TXN_0034172,CUST_02387,2022-02-23,6293.28,Apparel,Mobile App,0,UPI,6293.28,2022-02
TXN_0034173,CUST_04324,2023-02-15,1790.27,Apparel,Partner,0,UPI,1790.27,2023-02
TXN_0034174,CUST_01260,2024-03-26,6974.37,Sports,Web,0,Net Banking,6974.37,2024-03
TXN_0034175,CUST_02414,2023-11-27,2383.25,Grocery,Web,0,COD,2383.25,2023-11
TXN_0034176,CUST_02906,2022-04-21,3256.87,Travel,Mobile App,0,COD,3256.87,2022-04
TXN_0034177,CUST_02497,2022-07-27,1570.01,Home,Web,0,Net Banking,1570.01,2022-07
TXN_0034178,CUST_02555,2022-05-03,2447.43,Books,Mobile App,0,Net Banking,2447.43,2022-05
TXN_0034179,CUST_03705,2023-07-04,1248.66,Sports,In-Store,0,COD,1248.66,2023-07
TXN_0034180,CUST_02110,2022-11-05,423.74,Electronics,In-Store,0,Net Banking,423.74,2022-11
TXN_0034181,CUST_03403,2023-04-18,1098.36,Home,Web,0,Debit Card,1098.36,2023-04
TXN_0034182,CUST_04283,2023-03-19,1247.34,Grocery,Partner,1,Net Banking,0.0,2023-03
TXN_0034183,CUST_01529,2023-07-29,3726.77,Sports,In-Store,0,Credit Card,3726.77,2023-07
TXN_0034184,CUST_00851,2023-03-08,1283.79,Grocery,Web,0,COD,1283.79,2023-03
TXN_0034185,CUST_02302,2022-01-01,1602.93,Beauty,Partner,0,COD,1602.93,2022-01
TXN_0034186,CUST_04675,2024-02-08,3571.31,Travel,In-Store,0,UPI,3571.31,2024-02
TXN_0034187,CUST_04410,2024-05-14,1917.01,Sports,Web,0,Debit Card,1917.01,2024-05
TXN_0034188,CUST_03624,2022-05-18,1055.13,Beauty,Web,0,COD,1055.13,2022-05
TXN_0034189,CUST_03296,2022-01-06,18.46,Apparel,In-Store,0,COD,18.46,2022-01
TXN_0034190,CUST_04527,2023-05-04,3430.39,Travel,Mobile App,0,UPI,3430.39,2023-05
TXN_0034191,CUST_01380,2024-05-26,6358.13,Sports,Web,0,UPI,6358.13,2024-05
TXN_0034192,CUST_03499,2022-06-01,13.65,Grocery,Mobile App,0,Debit Card,13.65,2022-06
TXN_0034193,CUST_01416,2024-02-16,2748.45,Sports,Mobile App,0,UPI,2748.45,2024-02
TXN_0034194,CUST_02270,2022-06-10,1798.72,Beauty,Mobile App,0,Net Banking,1798.72,2022-06
TXN_0034195,CUST_02808,2023-06-11,4428.27,Beauty,Mobile App,0,COD,4428.27,2023-06
TXN_0034196,CUST_01800,2022-02-07,457.7,Beauty,Web,0,Net Banking,457.7,2022-02
TXN_0034197,CUST_03609,2023-04-29,1088.25,Grocery,Web,0,Debit Card,1088.25,2023-04
TXN_0034198,CUST_02814,2023-01-27,246.88,Beauty,Mobile App,0,UPI,246.88,2023-01
TXN_0034199,CUST_02003,2023-01-05,791.09,Books,Web,0,Debit Card,791.09,2023-01
TXN_0034200,CUST_02120,2024-05-07,1633.93,Books,In-Store,0,Debit Card,1633.93,2024-05
TXN_0034201,CUST_00456,2023-06-06,6260.65,Beauty,Web,0,COD,6260.65,2023-06
TXN_0034202,CUST_03147,2023-10-20,584.27,Beauty,In-Store,0,Net Banking,584.27,2023-10
TXN_0034203,CUST_04706,2022-01-26,2928.36,Travel,Web,0,Credit Card,2928.36,2022-01
TXN_0034204,CUST_02885,2024-02-11,3071.46,Books,Mobile App,0,Debit Card,3071.46,2024-02
TXN_0034205,CUST_00939,2023-11-12,319.99,Home,In-Store,0,Debit Card,319.99,2023-11
TXN_0034206,CUST_01685,2024-01-17,9255.38,Travel,In-Store,0,Net Banking,9255.38,2024-01
TXN_0034207,CUST_02566,2022-07-19,469.2,Home,Mobile App,0,COD,469.2,2022-07
TXN_0034208,CUST_03410,2024-05-06,145.2,Travel,Mobile App,0,Net Banking,145.2,2024-05
TXN_0034209,CUST_02086,2023-04-11,8572.93,Electronics,Web,0,Credit Card,8572.93,2023-04
TXN_0034210,CUST_02367,2022-08-27,1179.95,Home,Mobile App,0,Net Banking,1179.95,2022-08
TXN_0034211,CUST_00140,2023-10-07,846.95,Sports,Web,1,Net Banking,0.0,2023-10
TXN_0034212,CUST_00427,2023-05-31,862.36,Travel,Web,0,Debit Card,862.36,2023-05
TXN_0034213,CUST_02903,2024-05-24,36.61,Electronics,In-Store,0,COD,36.61,2024-05
TXN_0034214,CUST_02018,2022-01-08,2784.44,Beauty,Mobile App,0,COD,2784.44,2022-01
TXN_0034215,CUST_01219,2022-01-02,3580.78,Travel,Mobile App,0,UPI,3580.78,2022-01
TXN_0034216,CUST_04311,2024-06-17,1469.21,Grocery,Mobile App,0,COD,1469.21,2024-06
TXN_0034217,CUST_01913,2024-01-26,603.05,Home,Mobile App,0,Net Banking,603.05,2024-01
TXN_0034218,CUST_04637,2024-03-08,1499.43,Apparel,Mobile App,0,Credit Card,1499.43,2024-03
TXN_0034219,CUST_03682,2022-05-15,7115.33,Home,In-Store,0,Debit Card,7115.33,2022-05
TXN_0034220,CUST_02437,2023-05-13,440.2,Electronics,In-Store,0,UPI,440.2,2023-05
TXN_0034221,CUST_01453,2024-03-22,174.4,Sports,In-Store,0,Net Banking,174.4,2024-03
TXN_0034222,CUST_01718,2023-10-26,1105.25,Travel,Mobile App,0,Net Banking,1105.25,2023-10
TXN_0034223,CUST_02200,2022-04-28,5919.73,Electronics,Mobile App,0,COD,5919.73,2022-04
TXN_0034224,CUST_03175,2024-02-14,1157.84,Beauty,In-Store,0,UPI,1157.84,2024-02
TXN_0034225,CUST_01429,2022-04-10,3212.67,Beauty,Web,0,UPI,3212.67,2022-04
TXN_0034226,CUST_01312,2022-09-14,96.12,Sports,Web,0,Net Banking,96.12,2022-09
TXN_0034227,CUST_00747,2024-03-08,1033.52,Books,Web,0,COD,1033.52,2024-03
TXN_0034228,CUST_02790,2022-08-28,2202.75,Home,In-Store,0,UPI,2202.75,2022-08
TXN_0034229,CUST_03107,2023-07-30,1822.37,Grocery,Web,0,Net Banking,1822.37,2023-07
TXN_0034230,CUST_02915,2023-04-27,2011.81,Beauty,In-Store,0,Net Banking,2011.81,2023-04
TXN_0034231,CUST_00754,2023-07-24,1375.62,Sports,Web,1,UPI,0.0,2023-07
TXN_0034232,CUST_00484,2022-11-13,2383.18,Beauty,Mobile App,0,Net Banking,2383.18,2022-11
TXN_0034233,CUST_03593,2022-03-11,4377.91,Books,In-Store,0,Credit Card,4377.91,2022-03
TXN_0034234,CUST_00388,2023-03-25,211.24,Apparel,Web,0,Net Banking,211.24,2023-03
TXN_0034235,CUST_01789,2023-08-25,1229.02,Home,Web,0,COD,1229.02,2023-08
TXN_0034236,CUST_00545,2022-10-14,3195.71,Beauty,Mobile App,0,Credit Card,3195.71,2022-10
TXN_0034237,CUST_02907,2023-12-03,3912.23,Apparel,Partner,0,UPI,3912.23,2023-12
TXN_0034238,CUST_02966,2022-06-17,2439.56,Sports,Mobile App,0,Net Banking,2439.56,2022-06
TXN_0034239,CUST_02747,2023-09-08,1247.79,Books,Web,0,COD,1247.79,2023-09
TXN_0034240,CUST_04677,2023-08-01,767.65,Travel,Mobile App,0,Net Banking,767.65,2023-08
